Length 	 recursive time 	  Iterative time 
256			39800					5100
257			20800					4100
258			20900					3600
259			25200					3400
260			21400					3400
261			31300					7900
262			35200					3300
263			31900					4400
264			35200					5600
265			30500					5100
266			22200					3400
267			31500					5800
268			36200					6300
269			34100					6400
270			37500					6700
271			29800					6500
272			32300					5900
273			35200					6800
274			29200					3600
275			30700					6900
276			25800					4900
277			39200					5000
278			27300					10000
279			21900					3500
280			28000					3500
281			32200					6900
282			35000					7200
283			27400					3700
284			22800					3600
285			60400					6900
286			117300					6900
287			177800					5600
288			45900					6200
289			51200					4400
290			98800					7700
291			33200					4000
292			36900					6200
293			32200					6400
294			48900					6000
295			46300					7000
296			48200					6200
297			28900					3800
298			76800					25500
299			38000					6400
300			32100					3900
301			23800					3800
302			45400					7200
303			75700					6900
304			31200					5100
305			36400					5500
306			27600					3900
307			35700					3800
308			26200					5300
309			41000					6400
310			37600					6200
311			37900					5200
312			35200					5600
313			40600					6200
314			28700					4000
315			31000					4000
316			32000					4000
317			37600					5900
318			42700					4100
319			28300					5400
320			40300					5600
321			31700					5600
322			37600					4200
323			33600					5600
324			43000					4000
325			118100					9100
326			142500					7600
327			46100					6000
328			65700					5000
329			54400					6300
330			34000					4200
331			31100					11500
332			28300					5400
333			34900					4200
334			33400					5900
335			25700					4200
336			39200					4200
337			45100					7600
338			40600					7800
339			35000					4200
340			43100					7400
341			31100					4400
342			40600					7600
343			48000					7900
344			30000					4300
345			35400					4400
346			35900					5900
347			45100					8500
348			40400					6600
349			41600					8000
350			45900					8000
351			46000					7800
352			41100					7600
353			40300					4400
354			45500					8000
355			31300					6700
356			31600					6000
357			46200					8100
358			35400					5500
359			54900					8700
360			44900					8100
361			34100					4500
362			47100					6700
363			30000					4600
364			45700					6300
365			154300					5900
366			154300					6400
367			63100					4600
368			71900					8000
369			84800					7700
370			39300					4700
371			48300					8200
372			35100					5100
373			46300					6700
374			55600					4700
375			45400					7400
376			81500					7100
377			47600					10600
378			56900					5700
379			58600					8900
380			40500					4800
381			48000					6600
382			53200					8300
383			52500					8100
384			54900					7900
385			52400					8100
386			59100					9100
387			52400					8700
388			56300					8400
389			54300					8300
390			57600					8400
391			35400					4900
392			38800					4900
393			44400					4900
394			43100					6600
395			49100					6000
396			55000					9700
397			62900					9000
398			54300					9700
399			51500					7100
400			40500					5000
401			54400					7800
402			143600					7800
403			189100					5400
404			190300					7700
405			129600					7200
406			95000					6800
407			50200					6300
408			38800					5100
409			37400					5100
410			39900					6600
411			37500					5200
412			37600					5100
413			41400					5100
414			44000					5200
415			39200					6500
416			61300					5300
417			42600					7500
418			41600					32600
419			52800					8600
420			63700					7700
421			38900					5700
422			45300					5300
423			61500					8400
424			63100					10100
425			42800					5500
426			39700					5200
427			63100					9100
428			52200					7800
429			49600					5300
430			62800					10200
431			66000					10100
432			51100					5400
433			48500					6100
434			1392800					5700
435			17500					5400
436			32400					6900
437			49500					7900
438			98000					7600
439			109700					5700
440			16900					5400
441			34200					9700
442			68800					5400
443			51500					5400
444			83000					10400
445			45400					5400
446			28500					7700
447			45400					7400
448			31700					8100
449			43100					9600
450			56000					7000
451			70500					10900
452			28200					5700
453			19000					5800
454			22900					5700
455			19400					6000
456			19600					86300
457			24700					6400
458			22900					5600
459			33000					8900
460			32500					10200
461			26200					5700
462			24300					5900
463			19400					5700
464			27200					5800
465			26000					5700
466			28400					7200
467			28500					16600
468			27700					11700
469			20300					800
470			20400					800
471			16778100					1500
472			35800					1300
473			40800					1500
474			19600					900
475			33100					1400
476			72600					1000
477			105800					2100
478			196500					800
479			217800					1100
480			73200					1300
481			249900					1400
482			42000					1700
483			22900					1400
484			27100					800
485			21300					900
486			54000					1400
487			38400					1200
488			45700					1300
489			37200					51700
490			164100					1600
491			42000					1600
492			34700					1500
493			39000					1500
494			41500					1500
495			52100					1600
496			40000					1600
497			35900					1600
498			42000					1500
499			36100					1200
500			113700					1900
501			39100					1300
502			36700					1400
503			19000					800
504			22500					900
505			32900					800
506			22500					800
507			24900					800
508			32300					1400
509			34400					1400
510			22700					1400
511			21100					900
512			22600					900
513			34300					1700
514			23700					900
515			134100					1500
516			190400					1200
517			67900					1300
518			46800					1200
519			40500					900
520			36300					1300
521			23100					900
522			34600					1200
523			22500					800
524			24200					900
525			22700					800
526			46100					1600
527			45500					1700
528			39500					1000
529			26400					900
530			22400					900
531			24100					800
532			48700					1700
533			38100					1600
534			47000					1500
535			38600					1700
536			23700					1300
537			21900					900
538			24100					900
539			26700					900
540			24200					900
541			39600					1800
542			24400					900
543			23100					1400
544			28300					900
545			23500					900
546			51300					1700
547			22900					1000
548			35600					900
549			24600					900
550			24900					900
551			35800					1300
552			25000					900
553			34900					900
554			24500					900
555			27300					1300
556			48900					1500
557			632800					3300
558			125800					1700
559			87300					1000
560			54800					1300
561			27200					1200
562			30800					900
563			25800					1000
564			29200					1300
565			23400					1400
566			34300					1000
567			49400					1800
568			38600					1000
569			26500					900
570			25700					1000
571			39300					1000
572			26300					1000
573			35000					900
574			26500					1000
575			25800					1000
576			35100					1000
577			27100					900
578			33100					900
579			70600					900
580			65700					900
581			70400					1000
582			69400					1000
583			67200					1000
584			64800					1000
585			64900					1000
586			70300					1000
587			66300					1000
588			78800					1000
589			78200					1000
590			65500					900
591			66300					1000
592			72200					1000
593			73800					1000
594			74500					1000
595			67800					1000
596			66200					1000
597			71400					1300
598			91800					1000
599			416200					1500
600			452200					2500
601			190300					900
602			158800					1500
603			84900					1000
604			91000					1000
605			77900					1500
606			81000					1000
607			85400					1000
608			120500					1200
609			135900					1900
610			77500					1200
611			108100					1500
612			101700					1000
613			92000					1000
614			82900					1000
615			85700					1000
616			88200					1000
617			88700					1000
618			91900					1100
619			88100					1000
620			84100					1100
621			96100					1100
622			100900					1100
623			84700					1000
624			85800					1000
625			79400					1000
626			83200					1100
627			87100					1100
628			81600					1100
629			83500					1100
630			78700					1100
631			83500					1100
632			121300					1700
633			85700					1100
634			72700					1000
635			83800					1000
636			89100					1100
637			119100					1200
638			415400					1600
639			397000					1400
640			219100					1100
641			111400					1100
642			94400					1100
643			81200					1500
644			84200					1100
645			87900					1100
646			120100					1400
647			117200					1300
648			120700					1800
649			76200					1100
650			76900					1100
651			81900					1100
652			84700					1100
653			101800					1000
654			80600					1000
655			77900					1100
656			79700					1100
657			83200					1100
658			85300					1100
659			84500					1100
660			87000					1100
661			80000					1100
662			94500					1100
663			85100					1100
664			91400					1100
665			88200					1100
666			91000					1100
667			80200					1100
668			86900					1100
669			95500					1100
670			176700					1100
671			83900					1100
672			94700					1100
673			98700					1100
674			100300					1200
675			102700					1100
676			118000					1100
677			107000					1100
678			2171100					2300
679			62200					2000
680			60700					1800
681			71900					1900
682			61900					1800
683			29700					1100
684			57300					1900
685			53600					1800
686			57700					2200
687			58100					1900
688			32600					1200
689			67300					1600
690			31700					1200
691			54300					2300
692			30600					1100
693			45700					1100
694			39300					1200
695			32400					1100
696			38100					1900
697			40600					1100
698			33100					1100
699			35600					1700
700			41300					1200
701			57500					1700
702			33900					1200
703			40100					1100
704			62400					2200
705			43000					1200
706			56200					1700
707			52600					1200
708			69700					1700
709			67400					1100
710			57700					1600
711			41900					1200
712			34500					1200
713			60800					1600
714			69300					2200
715			100000					2100
716			222200					2800
717			327200					1600
718			333600					1800
719			132400					1600
720			63500					2200
721			68600					2200
722			100700					2200
723			36400					1800
724			64500					1900
725			76200					2000
726			67900					2000
727			73400					1900
728			52100					1200
729			80800					2200
730			65800					2200
731			48100					1700
732			39400					1200
733			41500					1900
734			37200					1900
735			63900					1700
736			84200					2000
737			62800					2100
738			34200					1200
739			48500					1200
740			34800					1200
741			65400					2400
742			45200					1200
743			32800					1200
744			36200					1200
745			36300					1200
746			67100					2300
747			35900					1300
748			34300					1200
749			52100					1200
750			34900					1200
751			49600					1200
752			40100					1200
753			36700					1200
754			36500					1200
755			49900					1200
756			35400					1200
757			61400					1400
758			306200					2700
759			642800					3400
760			231000					1300
761			168100					1200
762			79700					1300
763			50500					2000
764			38600					1200
765			44700					1200
766			56300					1200
767			44300					1900
768			63100					1300
769			36200					1200
770			34900					1300
771			49500					1200
772			49800					1200
773			34400					1300
774			47400					1300
775			37200					1300
776			49700					1300
777			39400					1300
778			37900					1300
779			65900					2000
780			45500					1200
781			69200					2500
782			36600					1300
783			56000					1200
784			44600					1200
785			38100					1300
786			50700					1800
787			36800					1200
788			43900					1300
789			40000					1300
790			45000					1200
791			40100					1300
792			51700					1300
793			38300					1300
794			49600					1300
795			41700					1300
796			38700					1300
797			46300					1300
798			53400					1300
799			39800					1300
800			92200					1800
801			330400					2100
802			523900					2900
803			68500					1300
804			67600					1800
805			88700					1300
806			44600					2000
807			45200					1400
808			77300					2100
809			53000					1400
810			80300					2300
811			74300					2600
812			45800					1400
813			60100					1300
814			79000					2100
815			63500					1300
816			56400					1300
817			41300					1300
818			78500					2000
819			51700					1300
820			50000					1300
821			55400					1300
822			40800					1300
823			49600					1300
824			45700					1300
825			50500					1300
826			70400					1300
827			129900					1400
828			118900					1400
829			119000					1300
830			124500					1300
831			118500					1400
832			128100					1300
833			117000					1400
834			127000					1400
835			123600					1400
836			125000					1400
837			136500					1400
838			125300					1300
839			229900					2500
840			507500					6400
841			588900					1500
842			250500					3000
843			455200					1400
844			194900					1400
845			145300					1300
846			148800					1400
847			165500					1300
848			162200					1400
849			172700					1400
850			218000					2300
851			143000					1400
852			159200					2000
853			152000					1400
854			154700					1400
855			199400					2800
856			149100					1400
857			210600					2300
858			153700					1400
859			133800					1400
860			192900					2600
861			138800					1400
862			158800					1700
863			150300					1400
864			135900					1400
865			131400					1400
866			136400					1400
867			131600					1400
868			153000					1400
869			129000					1400
870			199400					2300
871			519300					3500
872			526500					1500
873			355600					1400
874			188000					1400
875			157600					1400
876			137700					1500
877			139000					1400
878			151000					1400
879			147100					1500
880			157700					1800
881			134600					1500
882			157200					1400
883			212300					1700
884			166300					1400
885			175700					2300
886			159300					1500
887			180400					1500
888			170400					1400
889			159800					1400
890			170900					1600
891			164800					2300
892			170400					2300
893			217500					1800
894			208800					1700
895			200600					1600
896			206400					1600
897			210000					1600
898			144700					2100
899			196200					1600
900			153900					1500
901			211600					1600
902			246000					2600
903			497400					2100
904			1003000					5900
905			211700					2100
906			569200					1800
907			289500					2100
908			231500					2400
909			211600					2500
910			209000					2400
911			149500					1500
912			210800					2400
913			160700					2300
914			166700					1500
915			185500					1700
916			145100					1500
917			172300					1400
918			201400					2300
919			171900					1500
920			148400					1500
921			183800					1500
922			154400					1600
923			173600					1500
924			159200					1500
925			162700					1500
926			179200					1500
927			146300					1500
928			217800					2800
929			147000					1600
930			221800					2200
931			472100					3900
932			1060300					4800
933			383500					3600
934			617800					1600
935			292600					1500
936			200900					1500
937			228100					4000
938			245500					2700
939			248500					2000
940			209200					1500
941			237400					2200
942			217000					1500
943			159600					1600
944			180700					1600
945			145600					2100
946			162100					1600
947			149800					1500
948			193200					1500
949			148800					1500
950			170400					1500
951			145800					1600
952			189700					1800
953			173700					2400
954			157400					1600
955			213700					1700
956			189200					1600
957			187900					2200
958			740700					6100
959			403700					4000
960			237600					1700
961			241300					2800
962			207700					1600
963			178200					1700
964			203800					2500
965			195400					1800
966			222100					2200
967			150800					1600
968			203800					1600
969			156900					1500
970			209900					1600
971			159600					1600
972			196800					1700
973			153600					1600
974			177300					1600
975			164800					1600
976			166100					1600
977			182100					2100
978			163100					2200
979			182700					1700
980			168400					2400
981			173600					2400
982			164400					1800
983			197100					1800
984			162700					2400
985			179400					1600
986			194200					1700
987			165400					1600
988			614900					2100
989			896200					3000
990			312500					2100
991			305800					2700
992			200900					1600
993			266100					3100
994			185200					1600
995			261000					2700
996			189300					1600
997			180000					1600
998			198000					1700
999			184500					1700
